ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
13476	Amarakaeri	DIG	ëʔëkaʔ	ëʔëkaʔ	ẽ + ʔ ẽ k a ʔ	ẽ + ʔ ẽ k a ʔ	1166	1603 1132	_NOMINALIZER DIG			
152	Banawa	DRINK	ɸawa	ɸawa	ɸ a w a	ɸ a w a	315	315	DRINK			
468	Deni	DRINK	powa	powa	p o w a	p o w a	315	315	DRINK			
757	Jamamadi	DRINK	ɸawa	ɸawa	ɸ a w a	ɸ a w a	315	315	DRINK			
1467	Kulina	DRINK	dzɛ	dzɛ	dz ɛ	dz ɛ	533	523	DRINK			
1736	Paumari	DRINK	ʔaβi	ʔaβi	ʔ a β i	ʔ a β i	534	524	DRINK			
1905	Sorowaha	DRINK	hawɨ	hawɨ	h a w ɨ	h a w ɨ	534	524	DRINK			
10403	Amarakaeri	DRINK	may	may	m a j	- - m a - j	925	884	DRINK			
10786	Proto-Arawan	DRINK	pawe	pawe	p a w e	p a w e	315	315	DRINK			
11277	Jarawara	DRINK	ɸawa	ɸawa	ɸ a w a	ɸ a w a	315	315	DRINK			
12125	Arasairi	DRINK	jamaj	jamaj	h a m ai	h a m ai	925	884	DRINK			
13013	Toyeri	DRINK	omahi	omahi	o m a h i	- o m a h i	925	884	DRINK			
13014	Sapiteri	DRINK	emaj	emaj	e + m a j	e + m a j	925	1603 884	_NOMINALIZER DRINK			
13984	KatukinaBiá	DRINK	u	u	o	o	2468	2428	DRINK			
153	Banawa	GO	toka	toka	t o + k a	t o + k a	236	1116 1208	AWAY COME			
472	Deni	GO	kha / wahi	kha	kʰ a	kʰ a - -	236	236	GO			
473	Deni	GO	kha / wahi	wahi	w a h i	w a h i	236	236	GO			
758	Jamamadi	GO	toka	toka	t o + k a	t o + k a	236	1116 1208	AWAY COME			
1092	Jarawara	GO	toka	toka	t o + k a	t o + k a	236	1116 1208	AWAY COME			
1471	Kulina	GO	kʰani	kʰani	kʰ a n i	kʰ a n i	236	236	GO			
1906	Sorowaha	GO	gawa	gawa	g a w a	g a w a	535	525	GO			
10401	Amarakaeri	GO	ewa	ewa	e + w a	e + w a	236	1603 236	_NOMINALIZER GO			
10575	Proto-Arawan	GO	gawa / kha	gawa	g a w a	g a w a	535	525	GO			
10701	Proto-Arawan	GO	gawa / kha	kha	kʰ a	kʰ a	236	236	GO			
10820	Kanamari	GO	lubɯ	lubɯ	l uː b ɯ	l uː b ɯ	967	924	GO			
12126	Arasairi	GO	jahuatei	jahuatei	h a w a t ei	h a w a t ei	1524	1504	GO			
12937	Paumari	GO	ka	ka	k a	k a	236	236	GO			
13968	KatukinaBiá	GO	lubɯ	lubɯ	ɭ uː b ɯ	ɭ uː b ɯ	967	924	GO			
154	Banawa	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
474	Deni	HEAR	mitha	mitha	m i t h a	m i t h a	293	293	HEAR			
759	Jamamadi	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
1093	Jarawara	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
1472	Kulina	HEAR	mit̪ʰa	mit̪ʰa	m i t̪ʰ a	m i t̪ʰ - a	293	293	HEAR			
1739	Paumari	HEAR	mitha	mitha	m i tʰ a	m i tʰ  a	293	293	HEAR			
1907	Sorowaha	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
10731	Proto-Arawan	HEAR	mitha	mitha	m i tʰ a	m i tʰ a	293	293	HEAR			
12128	Arasairi	HEAR	enimpei / nimpeeje / uanimpeeje	enimpei	e + n i m p ei	- e + n i m p - ei -	1525	1603 1505	_NOMINALIZER HEAR			
12129	Arasairi	HEAR	enimpei / nimpeeje / uanimpeeje	nimpeeje	n i m p ee h e	n i m p ee h e	1525	1505	HEAR			
12130	Arasairi	HEAR	enimpei / nimpeeje / uanimpeeje	uanimpeeje	w a n i m p ee h e	w a n i m p ee h e	1525	1505	HEAR			
13015	Toyeri	HEAR	eniŋpe	eniŋpe	e + n i ŋ p e	e + n i ŋ p e	1525	1603 1505	_NOMINALIZER HEAR			
13016	Sapiteri	HEAR	eniŋpe	eniŋpe	e + n i ŋ p e	e + n i ŋ p e	1525	1603 1505	_NOMINALIZER HEAR			
13509	Amarakaeri	HEAR	epëʔë	epëʔë	e + p ẽ ʔ ẽ	e + p ẽ ʔ ẽ	2200	1603 1505	_NOMINALIZER HEAR			
14043	KatukinaBiá	HEAR	mapikang	mapikang	m a p i k a ŋ	m a p i k a ŋ	2505	2465	HEAR			
156	Banawa	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
476	Deni	KNOW	nawato	nawato	n a w a t o	n a w a t o	302	302	KNOW			
761	Jamamadi	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
1095	Jarawara	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
1478	Kulina	KNOW	naʔato	naʔato	n a ʔ a t o	n a ʔ a t o	302	302	KNOW			
10748	Proto-Arawan	KNOW	nawato	nawato	n a w a t o	n a w a t o	302	302	KNOW			
11278	Sorowaha	KNOW	takunɨri	takunɨri	t a k u n ɨ r i	t a k u n ɨ r i	1167	1135	KNOW			
12132	Arasairi	KNOW	ijei	ijei	i h e i	i - - h e i	1526	1506	KNOW			'I am'
12953	Paumari	KNOW	oga	oga	o g a	o g a	1924	1904	KNOW			
13017	Toyeri	KNOW	etahaj	etahaj	e + t a h a j	e + t a h a j	1526	1603 1506	_NOMINALIZER KNOW			
13521	Amarakaeri	KNOW	enöpöë	enöpöë	e + n õ p õ ẽ	e + n õ p õ ẽ	2205	1603 2214	_NOMINALIZER KNOW			
14010	KatukinaBiá	KNOW	tiuk	tiuk	t i ɔ k	t i ɔ k	2487	2447	KNOW			
157	Banawa	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
477	Deni	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
762	Jamamadi	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1096	Jarawara	LAUGH	haahaa	haahaa	h aː h aː	h aː h aː	239	239	LAUGH			
1479	Kulina	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1741	Paumari	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1909	Sorowaha	LAUGH	haka	haka	h a k a	h a k a	239	239	LAUGH			
5057	Sorowaha	LAUGH	haka	haka	h a k a	h a k a	434	239	LAUGH			
10586	Proto-Arawan	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
12314	Arasairi	LAUGH	erik	erik	e r i k	e r i k	1608	1591	_NOMINALIZER LAUGH			
13522	Amarakaeri	LAUGH	eʔerik	eʔerik	e + ʔ e r i k	e + ʔ e r i k	2208	1603 1591	_NOMINALIZER LAUGH			
158	Banawa	LIE (REST)	homa	homa	h o m a	- - - - - h o m a	313	313	LIE			
478	Deni	LIE (REST)	poma	poma	p o m a	- - - - - p o m a	313	313	LIE			
763	Jamamadi	LIE (REST)	homa	homa	h o m a	- - - - - h o m a	313	313	LIE			
1097	Jarawara	LIE (REST)	homa	homa	h o m a	- - - - - h o m a	313	313	LIE			
1480	Kulina	LIE (REST)	domopona / koda / pona	domopona	d o m o + p o n a	d o m o + p o n a	313	528 313	? LIE			
1481	Kulina	LIE (REST)	domopona / koda / pona	koda	k o d a	k o d a	536	526	LIE			
1482	Kulina	LIE (REST)	domopona / koda / pona	pona	p o n a	- - - - - p o n a	313	313	LIE			
1742	Paumari	LIE (REST)	ʔoma	ʔoma	ʔ o m a	- - - - - ʔ o m a	313	313	LIE			
10061	Sorowaha	LIE (REST)	kusuna	kusuna	k u s u n a	k u s u n a	594	580	REST			
10784	Proto-Arawan	LIE (REST)	poma	poma	p o m a	p o m a	313	313	LIE			
10913	Amarakaeri	LIE (REST)	ewedn	ewedn	e + w e dⁿ	e + w e dⁿ	976	934 2320	_NOMINALIZER LIE			
12315	Arasairi	LIE (REST)	jahatok / tojeanda	jahatok	j a h a t o k	j a h a t o k	1609	1593	LIE			
12316	Arasairi	LIE (REST)	jahatok / tojeanda	tojeanda	t o j e a + nd a	t o j e a + nd a	1610	1592 1631	LIE ?			
13957	KatukinaBiá	LIE (REST)	to	to	t o	t o	2451	2411	LIE			
159	Banawa	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
764	Jamamadi	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
1099	Jarawara	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
1743	Paumari	LIKE	nofi	nofi	n o f i	n o f i	303	303	LIKE			
1910	Sorowaha	LIKE	nohama	nohama	n o h a m a	n o h a m a	538	529	LIKE			
11890	Kulina	LIKE	disʰera	disʰera	d i sʰ e r a	d i sʰ e r a	1428	1405	LIKE			
160	Banawa	PULL	hoka	hoka	h o k a	h o k a	1761	1752	PULL			
479	Deni	PULL	pore	pore	p o r e	p o r e	221	221	PULL			
765	Jamamadi	PULL	hoka	hoka	h o k a	h o k a	1760	1751	PULL			
1100	Jarawara	PULL	hoka	hoka	h o k a	h o k a	1759	1750	PULL			
1485	Kulina	PULL	hoka / poɾɛ	hoka	h o k a	h o k a	539	530	PULL			
1486	Kulina	PULL	hoka / poɾɛ	poɾɛ	p o ɾ ɛ	p o ɾ ɛ	221	221	PULL			
10534	Proto-Arawan	PULL	bore	bore	b o r e	b o r e	221	221	PULL			
13018	Toyeri	PULL	epae	epae	e + p ae	e + p ae	2016	1603 2001	_NOMINALIZER PULL			
13784	Amarakaeri	PULL	eparat	eparat	e + p a r a t	e + p a r a t	2340	1603 2336	_NOMINALIZER PULL			
161	Banawa	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
480	Deni	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
766	Jamamadi	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
1101	Jarawara	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
1487	Kulina	PUSH	jo	jo	j o	j o - - - - -	230	230	PUSH			
1744	Paumari	PUSH	dokho	dokho	ɗ o k h o	ɗ o k h o - -	230	230	PUSH			
1911	Sorowaha	PUSH	jokona / zuhʷana	jokona	j o k o n a	j o k - o n a	230	230	PUSH			
10092	Sorowaha	PUSH	jokona / zuhʷana	zuhʷana	z u hʷ a n a	z u hʷ a n a	230	230	PUSH			
10568	Proto-Arawan	PUSH	ɗokho	ɗokho	ɗ o kʰ o	ɗ o kʰ o	230	230	PUSH			
12317	Arasairi	PUSH	endak	endak	e + nd a k	e + nd a k	1611	1603 1594	_NOMINALIZER PUSH			
13019	Toyeri	PUSH	etaⁿdere	etaⁿdere	e + t a ⁿd e r e	e + t a ⁿd e r e	1611	1603 1594	_NOMINALIZER PUSH			
13020	Sapiteri	PUSH	etaⁿdere	etaⁿdere	e + t a ⁿd e r e	e + t a ⁿd e r e	1611	1603 1594	_NOMINALIZER PUSH			
13555	Amarakaeri	PUSH	etandey	etandey	e + t a nd ei	e + t a nd ei	2229	1603 2237	_NOMINALIZER PUSH			
13785	Amarakaeri	PUSH	enda	enda	e + nd a	e + nd a	1611	1603 1594	_NOMINALIZER PUSH			
163	Banawa	SHOW	joɸi / namo	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
164	Banawa	SHOW	joɸi / namo	namo	n a m o	n a m o - - -	542	533	SHOW			
482	Deni	SHOW	jopi	jopi	j o p i	j o p i	299	299	SHOW			
768	Jamamadi	SHOW	joɸi	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
1106	Jarawara	SHOW	joɸi / namo	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
1107	Jarawara	SHOW	joɸi / namo	namo	n a m o	n a m o - - -	542	533	SHOW			
1492	Kulina	SHOW	jopi / nowɛ	jopi	j o p i	j o p i	299	299	SHOW			
1612	Kulina	SHOW	jopi / nowɛ	nowɛ	n o w ɛ	n o w ɛ	544	535	SHOW			
1747	Paumari	SHOW	namitha / rajoʔi / noki	namitha	n a m i t h a	n a m i t h a	542	533	SHOW			
1748	Paumari	SHOW	namitha / rajoʔi / noki	rajoʔi	r a j o ʔ i	r a j o ʔ i	299	299	SHOW			
1820	Paumari	SHOW	namitha / rajoʔi / noki	noki	n o k i	n o k i	543	534	SHOW			
10744	Proto-Arawan	SHOW	namitha / noke / rajopi	namitha	n a m i tʰ a	n a m i tʰ a	542	533	SHOW			
10765	Proto-Arawan	SHOW	namitha / noke / rajopi	noke	n o k e	n o k e	543	534	SHOW			
10791	Proto-Arawan	SHOW	namitha / noke / rajopi	rajopi	r a j o p i	r a j o p i	299	299	SHOW			
13798	Amarakaeri	SHOW	etiawaya	etiawaya	e + tʃ a w a j + a	e + tʃ a w a j + a	2346	1603 861 1952	_NOMINALIZER SEE TRANSITIVIZER			
165	Banawa	SMELL	hisi	hisi	h i s i	h i s i - -	1004	1004	SMELL.V			
483	Deni	SMELL	hitsʰi / vad / maho	hitsʰi	h i tsʰ i	h i tsʰ i - -	1004	1004	SMELL.V			
484	Deni	SMELL	hitsʰi / vad / maho	vad	v a d	v a d	143	143	SMELL			
769	Jamamadi	SMELL	hisi	hisi	h i s i	h i s i - -	1004	1004	SMELL.V			
1108	Jarawara	SMELL	hisi	hisi	h i s i	h i s i - -	1004	1004	SMELL.V			
1496	Kulina	SMELL	hitsʰi / maho	hitsʰi	h i tsʰ i	h i tsʰ i - -	1004	1004	SMELL.V			
1913	Sorowaha	SMELL	hisina / mahi	hisina	h i s i n a	h i s i n a	1004	1004	SMELL.V			
12319	Arasairi	SMELL	ejørik	ejørik	e + j ø r i k	e + j ø r i k	1612	1603 1595	_NOMINALIZER SMELL.V			
13021	Toyeri	SMELL	etšekpo	etšekpo	e + tʃ e k p o	e + tʃ e k p o	2018	1603 2018	_NOMINALIZER SMELL.V			
13022	Sapiteri	SMELL	etšekpo	etšekpo	e + tʃ e k p o	e + tʃ e k p o	2017	1603 2017	_NOMINALIZER SMELL.V			
13577	Amarakaeri	SMELL	ewirik	ewirik	e + w i r i k	e + w i r i k	1612	1603 1595	_NOMINALIZER SMELL.V			
166	Banawa	SPEAK	hijara	hijara	h i j a r a	h i j a r a	244	244	SPEAK			
771	Jamamadi	SPEAK	hijara	hijara	h i j a r a	h i j a r a	244	244	SPEAK			
1113	Jarawara	SPEAK	hijara	hijara	h i j a r a	h i j a r a	244	244	SPEAK			
1915	Sorowaha	SPEAK	hijaɾa	hijaɾa	h i j a ɾ a	h i j a ɾ a	244	244	SPEAK			
10601	Proto-Arawan	SPEAK	hijara	hijara	h i j a r a	h i j a r a	244	244	SPEAK			
11892	Deni	SPEAK	ima	ima	i m a	i m a	1430	1407	SPEAK			
11893	Kulina	SPEAK	wati	wati	w a t̪ i	w a t̪ i	1431	1408	SPEAK			
12320	Arasairi	SPEAK	ejapak	ejapak	e + j a + p a k	e + j a + p a k	1613	1603 1667 1596	_NOMINALIZER SAY VERBALIZER			
13023	Arasairi	SPEAK	embatšapak	embatšapak	e + mb a + t i + a + p a k	e + mb a + t i + a + p a k	1613	1603 868 1640 1667 1596	_NOMINALIZER VERBAL.PLURAL UP SAY VERBALIZER			contar cuentos
13580	Amarakaeri	SPEAK	eʔaʔpak	eʔaʔpak	e ʔ + a ʔ + p a k	e ʔ + a ʔ + p a k	1613	1603 1667 1596	_NOMINALIZER SAY VERBALIZER			
167	Banawa	TIE	kaho / mado	kaho	k a h o	k a h o	268	268	TIE			
250	Banawa	TIE	kaho / mado	mado	m a d o	m a d o	127	127	TIE			
589	Deni	TIE	mado	mado	m a d o	m a d o	127	127	TIE			
1114	Jarawara	TIE	kaho / soki / mato	kaho	k a h o	k a h o	268	268	TIE			
1115	Jarawara	TIE	kaho / soki / mato	soki	s o k i	s o k i	545	536	TIE			
1220	Jarawara	TIE	kaho / soki / mato	mato	m a t o	m a t o	127	127	TIE			
1504	Kulina	TIE	tsʰokɛ	tsʰokɛ	tsʰ o k ɛ	tsʰ o k ɛ	545	536	TIE			
1750	Paumari	TIE	aho	aho	a h o	- a h o	268	268	TIE			
1916	Sorowaha	TIE	kaho	kaho	k a h o	k a h o	268	268	TIE			
10662	Proto-Arawan	TIE	kaho / mado	kaho	k a h o	k a h o	268	268	TIE			
10714	Proto-Arawan	TIE	kaho / mado	mado	m a d o	m a d o	127	127	TIE			
11523	Jamamadi	TIE	soki	soki	s o k i	s o k i	545	536	TIE			
12533	Arasairi	TIE	et͡ʃansøne	et͡ʃansøne	e + tʃ a n s ø n e	e + tʃ a n s ø n e	1756	1603 1747	_NOMINALIZER  TIE			
13025	Toyeri	TIE	etšinokhʉkʉ	etšinokhʉkʉ	e + tʃ i n o k h ʉ k ʉ	e + tʃ i n o k h ʉ k ʉ	1756	1603 1747	_NOMINALIZER TIE			
13026	Sapiteri	TIE	etšinokhʉkʉ	etšinokhʉkʉ	e + tʃ i n o k h ʉ k ʉ	e + tʃ i n o k h ʉ k ʉ	1756	1603 1747	_NOMINALIZER TIE			
13600	Amarakaeri	TIE	etinuku / etiwëÿëng	etinuku	e + tʃ i n u k u	e + tʃ i n u k u	1756	1603 1747	_NOMINALIZER  TIE			
13601	Amarakaeri	TIE	etinuku / etiwëÿëng	etiwëÿëng	e + tʃ i w ẽ j ẽ ŋ	e + tʃ i w ẽ j ẽ ŋ	2188	1603 2195	_NOMINALIZER  TIE			
168	Banawa	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
491	Deni	TOUCAN	jakhi	jakhi	j a kʰ i	j a kʰ i - - - -	253	253	TOUCAN			
774	Jamamadi	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
1118	Jarawara	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
1510	Kulina	TOUCAN	jakʰi	jakʰi	j a kʰ i	j a kʰ i - - - -	253	253	TOUCAN			
1753	Paumari	TOUCAN	jakoakoa	jakoakoa	dʒ a k o a k o a	dʒ a k o a k o a	253	253	TOUCAN			
1919	Sorowaha	TOUCAN	saki	saki	s a k i	s a k i - - - -	253	253	TOUCAN			
10629	Proto-Arawan	TOUCAN	jakhi	jakhi	j a kʰ i	j a kʰ i	253	253	TOUCAN			
13828	Amarakaeri	TOUCAN	sirokwedn / keyagn	sirokwedn	s i r o kw e dⁿ	s i r o kw e dⁿ	2359	2351	TOUCAN.SP			
13829	Amarakaeri	TOUCAN	sirokwedn / keyagn	keyagn	k e j a gŋ	k e j a gŋ	2360	2352	TOUCAN.SP			
13936	Apurinã	TOUCAN	xikane	xikane	ʃ i k a n e	ʃ i k a n e	2433	2502	TOUCAN			
169	Banawa	TREE	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE.SP			Species of tree, crabwood
492	Deni	TREE	awa	awa	a w a	a w a	546	537	TREE			Generic word for ‘tree’
775	Jamamadi	TREE	awa / wakana	awa	a w a	a w a	546	537	TREE			Generic word for ‘tree’
776	Jamamadi	TREE	awa / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE.SP			Species of tree, crabwood
1119	Jarawara	TREE	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE.SP			Species of tree, crabwood
1511	Kulina	TREE	awa	awa	a w a	a w a	546	537	TREE			Generic word for ‘tree’
1754	Paumari	TREE	aβa	aβa	a β a	a β a	546	537	TREE			Generic word for ‘tree’
1920	Sorowaha	TREE	aga / wakana	aga	a g a	a g a	546	537	TREE			Generic word for ‘tree’
1921	Sorowaha	TREE	aga / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE.SP			Species of tree, crabwood
10338	Katawishi	TREE	hihi	hihi	h i h i	h i h i	871	829	TREE			
10400	Amarakaeri	TREE	öwẽy / wamëÿ / wëÿmëÿ	öwẽy	õ w ẽ j̃	õ w ẽ j̃	923	882	TREE			
10417	Proto-Arawan	TREE	aga / mahowa / wakana	aga	a g a	a g a	546	537	TREE			Generic word for ‘tree’
10718	Proto-Arawan	TREE	aga / mahowa / wakana	mahowa	m a h o w a	m a h o w a	849	806	TREE			
10756	Banawa	TREE	awa	awa	a w a	a w a	546	537	TREE			Generic word for ‘tree’
10890	Proto-Arawan	TREE	aga / mahowa / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE.SP			Species of tree, crabwood
11378	Banawa	TREE	baboni	baboni	b a b o n i	b a b o n i	1187	1172	TREE.SP			
11652	Jarawara	TREE	boboni	boboni	b o b o n i	b o b o n i	1187	1172	TREE.SP			
12050	Paumari_1833	TREE	aβa namani	aβa namani	a β a + n a m a n i	a β a + n a m a n i	546	537 723	TREE ABOVE			
12321	Arasairi	TREE	uaimej	uaimej	u a + i m e j	u a + i m e j	923	532 882	_NOMINALIZER TREE			
13833	Amarakaeri	TREE	öwẽy / wamëÿ / wëÿmëÿ	wamëÿ	w a + m ẽ j̃	w a + m ẽ j̃	923	532 882	_NOMINALIZER TREE			
13834	Amarakaeri	TREE	öwẽy / wamëÿ / wëÿmëÿ	wëÿmëÿ	w ẽ j̃ + m ẽ j̃	w ẽ j̃ + m ẽ j̃	923	532 882	TREE TREE			
13912	Apurinã	TREE	ããmuna	ããmuna	ã ã m ɨ n a	ã ã m ɨ n a	2410	2370	TREE			
14033	KatukinaBiá	TREE	umang	umang	uː m ã ŋ	uː m ã ŋ	2410	2370	TREE			
171	Banawa	VINE	toɸi / madi	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
249	Banawa	VINE	toɸi / madi	madi	m a d i	m a d i	126	126	VINE			
495	Deni	VINE	topi / mado	topi	t o p i	t o p i	381	363	VINE			
588	Deni	VINE	topi / mado	mado	m a d o	m a d o	126	126	VINE			
779	Jamamadi	VINE	hamaha / toɸi / madi	hamaha	h a m a h a	h a m a h a	240	240	VINE			
780	Jamamadi	VINE	hamaha / toɸi / madi	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
858	Jamamadi	VINE	hamaha / toɸi / madi	madi	m a d i	m a d i	126	126	VINE			
1122	Jarawara	VINE	sai / toɸi	sai	s a i	s a - i	547	538	VINE			
1123	Jarawara	VINE	sai / toɸi	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
1513	Kulina	VINE	tsʰahi / mado	tsʰahi	tsʰ a h i	tsʰ a h i	547	538	VINE			
1599	Kulina	VINE	tsʰahi / mado	mado	m a d o	m a d o	126	126	VINE			
1755	Paumari	VINE	hama	hama	h a m a	h a m a - -	240	240	VINE			
1922	Sorowaha	VINE	hai / tamaru / kubini	hai	h a i	h a - i	547	538	VINE		Heteropsis spruceana Schott	
10588	Proto-Arawan	VINE	hama / mado / shahi / topi	hama	h a m a	h a m a	240	240	VINE			
10713	Proto-Arawan	VINE	hama / mado / shahi / topi	mado	m a d o	m a d o	126	126	VINE			
10835	Proto-Arawan	VINE	hama / mado / shahi / topi	shahi	tsʰ a h i	tsʰ a h i	547	538	VINE			
10873	Proto-Arawan	VINE	hama / mado / shahi / topi	topi	t o p i	t o p i	381	363	VINE			
12192	Sorowaha	VINE	hai / tamaru / kubini	tamaru	t a m a r u	t a m a r u	1535	1514	VINE			
12193	Sorowaha	VINE	hai / tamaru / kubini	kubini	k u b i n i	k u b i n i	1536	1515	VINE			
13940	Apurinã	VINE	ããputsa	ããputsa	ã ã p ɨ ts a	ã ã p ɨ ts a	2437	2499	VINE			
172	Banawa	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
781	Jamamadi	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
1124	Jarawara	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
1514	Kulina	VOICE	at̪ʰi	at̪ʰi	a t̪ʰ i	a t̪ʰ - i	211	211	VOICE			
1756	Paumari	VOICE	athi	athi	a th i	a th i	211	211	VOICE			
1923	Sorowaha	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
10437	Proto-Arawan	VOICE	athi	athi	a th i	a th i	211	211	VOICE			
11894	Deni	VOICE	ati	ati	a t i	a t i	211	211	VOICE			
13841	Amarakaeri	VOICE	waʔaʔ	waʔaʔ	w a ʔ + a ʔ	w a ʔ + a ʔ	2366	532 877	_NOMINALIZER SAY			
173	Banawa	WASP	awani / disi	awani	a w a n i	a w a n i	13	13	WASP			
496	Deni	WASP	awani / detsisi	awani	a w a n i	a w a n i	13	13	WASP			
497	Deni	WASP	awani / detsisi	detsisi	d e ts i s i	d e ts i s i	228	228	WASP			
782	Jamamadi	WASP	awani / disi	awani	a w a n i	a w a n i	13	13	WASP			
783	Jamamadi	WASP	awani / disi	disi	d i s i	d - - i s i	228	228	WASP			
1125	Jarawara	WASP	awani	awani	a w a n i	a w a n i	13	13	WASP			
1516	Kulina	WASP	awani / datsʰitsʰi	awani	a w a n i	a w a n i	13	13	WASP			
1517	Kulina	WASP	awani / datsʰitsʰi	datsʰitsʰi	d a tsʰ i tsʰ i	d a tsʰ i tsʰ i	228	228	WASP			
1924	Sorowaha	WASP	awani	awani	a w a n i	a w a n i	13	13	WASP			
10438	Proto-Arawan	WASP	awani / deshishi	awani	a w a n i	a w a n i	13	13	WASP			
10553	Proto-Arawan	WASP	awani / deshishi	deshishi	d e tsʰ i tsʰ i	d e tsʰ i tsʰ i	228	228	WASP			
11655	Banawa	WASP	awani / disi	disi	d i s i	d i s i	228	228	WASP			
12243	Paumari	WASP	jinabo	jinabo	dʒ i n a b o	dʒ i n a b o	1565	1545	WASP			
12244	Paumari	WASP	bajara bada	bajara bada	b a dʒ a r a + ɓ a ɗ a	b a dʒ a r a + ɓ a ɗ a	1566	1546 1547	? ?			
12322	Arasairi	WASP	jahua	jahua	j a h ua	j a h ua	1614	1597	WASP			
13846	Amarakaeri	WASP	wawa	wawa	w a w a	w a w a	2353	2345	WASP			
13938	Apurinã	WASP	sãnu	sãnu	s ã n ɨ	s ã n ɨ	2435	2501	WASP			
13993	KatukinaBiá	WASP	wai	wai	w ai	w ai	2474	2434	WASP			
174	Banawa	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
499	Deni	WEASEL	tsʰawa	tsʰawa	tsʰ a w a	tsʰ a w a - -	669	669	WEASEL			
784	Jamamadi	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
1129	Jarawara	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
1520	Kulina	WEASEL	tsʰawa	tsʰawa	tsʰ a w a	tsʰ a w a - -	669	669	WEASEL			
1925	Sorowaha	WEASEL	sawaɾi	sawaɾi	s a w a ɾ i	s a w a ɾ i	669	669	WEASEL			
10839	Proto-Arawan	WEASEL	shawa	shawa	tsʰ a w a	tsʰ a w a	669	669	WEASEL			
11175	Sorowaha	WEASEL	sawari	sawari	s a w a + r i	s a w a + r i	669	669 1047	WEASEL ?			
175	Banawa	SPIDER	hako	hako	h a k o	- - h a k - o	670	670	SPIDER			
500	Deni	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
785	Jamamadi	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1130	Jarawara	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1521	Kulina	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1926	Sorowaha	SPIDER	hahako	hahako	h a h a k o	h a h a k o	670	670	SPIDER			
5084	Kulina	SPIDER	wanakoni	wanakoni	w a n a k o n i	w a n a k o n i	197	197	SPIDER.SP.			
5085	Deni	SPIDER	wanakoni	wanakoni	w a n a k o n i	w a n a k o n i	197	197	SPIDER.SP.			
5086	Jarawara	SPIDER	wanakori	wanakori	w a n a k o r i	w a n a k o r i	197	197	SPIDER.SP.			
5087	Banawa	SPIDER	wanakori	wanakori	w a n a k o r i	w a n a k o r i	197	197	SPIDER.SP.			
