# Wordlist

# DATA
ID	DOCULECT	CONCEPT	FORM	VALUE	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	BORROWING	NOTES
130	Banawa	snake	maka	maka	m a k a	m a k a	288	288	SNAKE		snake, rainbow
441	Deni	snake	makha	makha	m a k h a	m a k h a	288	288	SNAKE		
733	Jamamadi	snake	maka	maka	m a k a	m a k a	288	288	SNAKE		snake, rainbow
1062	Jarawara	snake	maka	maka	m a k a	m a k a	288	288	SNAKE		
1436	Kulina	snake	makha	makha	m a k h a	m a k h a	288	288	SNAKE		
1719	Paumari	snake	makha	makha	m a k h a	m a k h a	288	288	SNAKE		
#
1567	Kulina	snake sp.	joni	joni	j o n i	j o n i	92	92	SNAKE.SP.		
1790	Paumari	snake sp.	jonirara	jonirara	j o n i r a r a	j o n i r a r a	92	92	SNAKE.SP.		
#
189	Banawa	sneeze	hadisa	hadisa	h a d i s a	h a d i s a	58	58	SNEEZE		
522	Deni	sneeze	hadisha	hadisha	h a d i s h a	h a d i s h a	58	58	SNEEZE		
1146	Jarawara	sneeze	hatisa	hatisa	h a t i s a	h a t i s a	58	58	SNEEZE		
1542	Kulina	sneeze	hedishi	hedishi	h e d i s h i	h e d i s h i	58	58	SNEEZE		
1773	Paumari	sneeze	adisa	adisa	a d i s a	a d i s a	58	58	SNEEZE		
1938	Sorowaha	sneeze	hatisi	hatisi	h a t i s i	h a t i s i	58	58	SNEEZE		
#
131	Banawa	socó heron	maha	maha	m a h a	m a h a	692	692	SOCÓ.HERON		
734	Jamamadi	socó heron	maha	maha	m a h a	m a h a	692	692	SOCÓ.HERON		
1063	Jarawara	socó heron	maha	maha	m a h a	m a h a	692	692	SOCÓ.HERON		
1720	Paumari	socó heron	amaʔahawa	amaʔahawa	a m a ʔ a h a w a	a m a ʔ a h a w a	692	692	SOCÓ.HERON		
1896	Sorowaha	socó heron	maha	maha	m a h a	m a h a	692	692	SOCÓ.HERON		
#
132	Banawa	soft material inside something	afo	afo	a f o	a f o	12	12	SOFT.MATERIAL.INSIDE.SOMETHING		brains, marrow
442	Deni	soft material inside something	aphone	aphone	a p h o n e	a p h o n e	12	12	SOFT.MATERIAL.INSIDE.SOMETHING		brains, marrow
735	Jamamadi	soft material inside something	afo	afo	a f o	a f o	12	12	SOFT.MATERIAL.INSIDE.SOMETHING		brains, marrow
1064	Jarawara	soft material inside something	afo	afo	a f o	a f o	12	12	SOFT.MATERIAL.INSIDE.SOMETHING		brains, marrow
1437	Kulina	soft material inside something	aphona	aphona	a p h o n a	a p h o n a	12	12	SOFT.MATERIAL.INSIDE.SOMETHING		brains, marrow
#
443	Deni	son	daʔo	daʔo	d a ʔ o	d a ʔ o	36	36	SON		
736	Jamamadi	son	dao	dao	d a o	d a o	36	36	SON		
1065	Jarawara	son	tao	tao	t a o	t a o	36	36	SON		
#
1438	Kulina	song	ahie	ahie	a h i e	a h i e	0		SONG		song, music
#
1633	Kulina	song about	tahieri	tahieri	t a h i e r i	t a h i e r i	0		song about		
1997	Kulina	song about	tahieri	tahieri	t a h i e r i	t a h i e r i	178	178	SONG.ABOUT		
1998	Jarawara	song about	tahi	tahi	t a h i	t a h i	178	178	SONG.ABOUT		
#
1439	Kulina	sour	sikata	sikata	s i k a t a	s i k a t a	693	693	SOUR		
1721	Paumari	sour	txikaʔda	txikaʔda	t x i k a ʔ d a	t x i k a ʔ d a	693	693	SOUR		
1897	Sorowaha	sour	sihita	sihita	s i h i t a	s i h i t a	693	693	SOUR		
#
560	Deni	spill	kisha	kisha	k i s h a	k i s h a	109	109	SPILL		
1577	Kulina	spill	kisha	kisha	k i s h a	k i s h a	109	109	SPILL		
1798	Paumari	spill	kitxo	kitxo	k i t x o	k i t x o	109	109	SPILL		
#
591	Deni	spinx-moth larva	wakari	wakari	w a k a r i	w a k a r i	0	700	unknown16		
#
274	Banawa	spit	firo	firo	f i r o	f i r o	158	158	SPIT		
883	Jamamadi	spit	firo	firo	f i r o	f i r o	158	158	SPIT		
1246	Jarawara	spit	firo	firo	f i r o	f i r o	158	158	SPIT		
1621	Kulina	spit	phito	phito	p h i t o	p h i t o	158	158	SPIT		
#
1109	Jarawara	split	jara / sibi	jara	j a r a	j a r a	0		SPLIT		
1110	Jarawara	split	jara / sibi	sibi	s i b i	s i b i	0		SPLIT		
#
1807	Paumari	spread out	rifira	rifira	r i f i r a	r i f i r a	0	403	unknown3		disordered
#
263	Banawa	squeeze	niki	niki	n i k i	n i k i	142	142	SQUEEZE		
602	Deni	squeeze	niki	niki	n i k i	n i k i	142	142	SQUEEZE		
871	Jamamadi	squeeze	niki	niki	n i k i	n i k i	142	142	SQUEEZE		
1111	Jarawara	squeeze	niki	niki	n i k i	n i k i	0		SQUEEZE		
1233	Jarawara	squeeze	niki	niki	n i k i	n i k i	142	142	SQUEEZE		
1497	Kulina	squeeze	shipo	shipo	s h i p o	s h i p o	0		SQUEEZE		
1611	Kulina	squeeze	niki	niki	n i k i	n i k i	142	142	SQUEEZE		
#
567	Deni	squirrel monkey	pishi	pishi	p i s h i	p i s h i	0	401	unknown2		macaco-de-cheiro
1584	Kulina	squirrel monkey	pishi	pishi	p i s h i	p i s h i	0	401	unknown2		macaco-de-cheiro
#
485	Deni	stand	wa	wa	w a	w a	232	232	STAND		
770	Jamamadi	stand	wa	wa	w a	w a	232	232	STAND		
1112	Jarawara	stand	wa	wa	w a	w a	232	232	STAND		
1498	Kulina	stand	wa	wa	w a	w a	232	232	STAND		
1749	Paumari	stand	gaa	gaa	g a a	g a a	232	232	STAND		
1914	Sorowaha	stand	gawɨja	gawɨja	g a w ɨ j a	g a w ɨ j a	232	232	STAND		
#
9	Arawa	star	amoa	amoa	a m o a	a m o a	9	9	STAR		
133	Banawa	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		
444	Deni	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		masculine possessed
737	Jamamadi	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		
1066	Jarawara	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		masculine possessed
1440	Kulina	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		
1898	Sorowaha	star	amowa	amowa	a m o w a	a m o w a	9	9	STAR		
#
134	Banawa	steal	boti	boti	b o t i	b o t i	25	25	STEAL		rob
445	Deni	steal	boti	boti	b o t i	b o t i	25	25	STEAL		rob
738	Jamamadi	steal	boti	boti	b o t i	b o t i	25	25	STEAL		rob
1067	Jarawara	steal	boti	boti	b o t i	b o t i	25	25	STEAL		rob
1441	Kulina	steal	boti	boti	b o t i	b o t i	25	25	STEAL		rob
1722	Paumari	steal	boʔi	boʔi	b o ʔ i	b o ʔ i	25	25	STEAL		rob
#
1583	Kulina	stick	pini	pini	p i n i	p i n i	0	400	unknown1		
1723	Paumari	stick	athana	athana	a t h a n a	a t h a n a	0		STICK		stick, glue together, sticky
#
135	Banawa	stingray	bote	bote	b o t e	b o t e	225	225	STINGRAY		
446	Deni	stingray	botani	botani	b o t a n i	b o t a n i	225	225	STINGRAY		
739	Jamamadi	stingray	bote	bote	b o t e	b o t e	225	225	STINGRAY		
1068	Jarawara	stingray	bote	bote	b o t e	b o t e	225	225	STINGRAY		
1442	Kulina	stingray	botani	botani	b o t a n i	b o t a n i	225	225	STINGRAY		
1724	Paumari	stingray	boʔdani	boʔdani	b o ʔ d a n i	b o ʔ d a n i	225	225	STINGRAY		
#
740	Jamamadi	stir	tabo	tabo	t a b o	t a b o	694	694	STIR		stir, mix, crush(in water)
1069	Jarawara	stir	tabo	tabo	t a b o	t a b o	694	694	STIR		stir, mix, crush(in water)
1725	Paumari	stir	tabo	tabo	t a b o	t a b o	694	694	STIR		stir, mix, crush(in water)
1899	Sorowaha	stir	tabo	tabo	t a b o	t a b o	694	694	STIR		stir, mix, crush(in water)
#
203	Banawa	stone	jati	jati	j a t i	j a t i	80	80	STONE		
811	Jamamadi	stone	jati	jati	j a t i	j a t i	80	80	STONE		
1163	Jarawara	stone	jati	jati	j a t i	j a t i	80	80	STONE		
1445	Kulina	stone	siba	siba	s i b a	s i b a	0		STONE		
1785	Paumari	stone	jaʔdi	jaʔdi	j a ʔ d i	j a ʔ d i	80	80	STONE		
#
379	Deni	story	ima	ima	i m a	i m a	695	695	STORY		talk(noun)
1370	Kulina	story	ima	ima	i m a	i m a	695	695	STORY		talk(noun)
#
230	Banawa	straighten	fini	fini	f i n i	f i n i	0	400	unknown1		
837	Jamamadi	straighten	fini	fini	f i n i	f i n i	0	400	unknown1		
1194	Jarawara	straighten	fini	fini	f i n i	f i n i	0	400	unknown1		
#
448	Deni	stretch out legs	bisho	bisho	b i s h o	b i s h o	696	696	STRETCH.OUT.LEGS		
1446	Kulina	stretch out legs	bisho	bisho	b i s h o	b i s h o	696	696	STRETCH.OUT.LEGS		
1727	Paumari	stretch out legs	ʔbisoni	ʔbisoni	ʔ b i s o n i	ʔ b i s o n i	696	696	STRETCH.OUT.LEGS		
#
1191	Jarawara	strong tasting	sina	sina	s i n a	s i n a	0	412	unknown8		very sweet or bitter or sour or salry
#
239	Banawa	suck	komi	komi	k o m i	k o m i	0	683	unknown15		suck on
617	Deni	suck	soso	soso	s o s o	s o s o	165	165	SUCK		also absorb
844	Jamamadi	suck	komi	komi	k o m i	k o m i	0	683	unknown15		suck on
1203	Jarawara	suck	komi	komi	k o m i	k o m i	0	683	unknown15		suck on
1499	Kulina	suck	tomi	tomi	t o m i	t o m i	0		SUCK		
1500	Kulina	suck	hisi	hisi	h i s i	h i s i	0		SUCK		absorb
1829	Paumari	suck	soso	soso	s o s o	s o s o	165	165	SUCK		also absorb
#
17	Arawa	sun	mahí	mahí	m a h í	m a h í	128	128	SUN		
252	Banawa	sun	mai	mai	m a i	m a i	128	128	SUN		also thunder
449	Deni	sun	mahi	mahi	m a h i	m a h i	216	216	SUN		
592	Deni	sun	mahi	mahi	m a h i	m a h i	128	128	SUN		
860	Jamamadi	sun	mahi	mahi	m a h i	m a h i	128	128	SUN		
1072	Jarawara	sun	bahi	bahi	b a h i	b a h i	216	216	SUN		
1447	Kulina	sun	mahi	mahi	m a h i	m a h i	216	216	SUN		masculine possessed
1601	Kulina	sun	mahi	mahi	m a h i	m a h i	128	128	SUN		
1811	Paumari	sun	mahi	mahi	m a h i	m a h i	128	128	SUN		also day, time
1994	Sorowaha	sun	masici	masici	m a s i c i	m a s i c i	0		SUN		
#
138	Banawa	surubim	bahama	bahama	b a h a m a	b a h a m a	215	215	SURUBIM		
742	Jamamadi	surubim	bahama	bahama	b a h a m a	b a h a m a	215	215	SURUBIM		
1073	Jarawara	surubim	bahama	bahama	b a h a m a	b a h a m a	215	215	SURUBIM		
1728	Paumari	surubim	bahama	bahama	b a h a m a	b a h a m a	215	215	SURUBIM		
1900	Sorowaha	surubim	abahɨwɨ	abahɨwɨ	a b a h ɨ w ɨ	a b a h ɨ w ɨ	215	215	SURUBIM		
#
228	Banawa	sweet	sina	sina	s i n a	s i n a	0	412	unknown8		
1801	Paumari	sweet	txina	txina	t x i n a	t x i n a	0	412	unknown8		
1959	Sorowaha	sweet	sina	sina	s i n a	s i n a	0	412	unknown8		
#
833	Jamamadi	sweet manioc	kojo	kojo	k o j o	k o j o	111	111	SWEET.MANIOC		macaxeria
1958	Sorowaha	sweet manioc	kojo	kojo	k o j o	k o j o	111	111	SWEET.MANIOC		macaxeria
#
450	Deni	swell	hapho	hapho	h a p h o	h a p h o	316	316	SWELL		swell, overflow
1074	Jarawara	swell	fowa	fowa	f o w a	f o w a	316	316	SWELL		swell, overflow
1501	Kulina	swell	hite	hite	h i t e	h i t e	0		SWELL		
1729	Paumari	swell	rafo	rafo	r a f o	r a f o	316	316	SWELL		swell, overflow
#
1502	Kulina	swim	kona	kona	k o n a	k o n a	0		SWIM		
#
213	Banawa	tail	jofori	jofori	j o f o r i	j o f o r i	93	93	TAIL		
545	Deni	tail	jifori	jifori	j i f o r i	j i f o r i	93	93	TAIL		
821	Jamamadi	tail	jofari	jofari	j o f a r i	j o f a r i	93	93	TAIL		
1174	Jarawara	tail	jofori	jofori	j o f o r i	j o f o r i	93	93	TAIL		
1448	Kulina	tail	zopori	zopori	z o p o r i	z o p o r i	0		TAIL		
1568	Kulina	tail	jopori	jopori	j o p o r i	j o p o r i	93	93	TAIL		
#
10	Arawa	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
139	Banawa	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
451	Deni	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
743	Jamamadi	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
1075	Jarawara	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
1449	Kulina	tapir	awi	awi	a w i	a w i	14	14	TAPIR		
#
1684	Paumari	teach	na ima	na ima	n a + i m a	n a + i m a	0		TEACH		teach something
#
166	Banawa	tell	hijara	hijara	h i j a r a	h i j a r a	244	244	TELL		
771	Jamamadi	tell	hijari	hijari	h i j a r i	h i j a r i	244	244	TELL		
1113	Jarawara	tell	hijara	hijara	h i j a r a	h i j a r a	244	244	TELL		
1915	Sorowaha	tell	hijara	hijara	h i j a r a	h i j a r a	244	244	TELL		
#
256	Banawa	termite	mototo	mototo	m o t o t o	m o t o t o	135	135	TERMITE		
865	Jamamadi	termite	mototo	mototo	m o t o t o	m o t o t o	135	135	TERMITE		
1227	Jarawara	termite	mototo	mototo	m o t o t o	m o t o t o	135	135	TERMITE		
1975	Sorowaha	termite	mototowa	mototowa	m o t o t o w a	m o t o t o w a	135	135	TERMITE		
#
140	Banawa	termite nest	hijabo	hijabo	h i j a b o	h i j a b o	777	777	TERMITE.NEST		
452	Deni	termite nest	hibo	hibo	h i b o	h i b o	777	777	TERMITE.NEST		
744	Jamamadi	termite nest	hijabo	hijabo	h i j a b o	h i j a b o	777	777	TERMITE.NEST		
1076	Jarawara	termite nest	hijabo	hijabo	h i j a b o	h i j a b o	777	777	TERMITE.NEST		
1450	Kulina	termite nest	hijabo / hibo	hijabo	h i j a b o	h i j a b o	777	777	TERMITE.NEST		
1451	Kulina	termite nest	hijabo / hibo	hibo	h i b o	h i b o	777	777	TERMITE.NEST		
#
453	Deni	that	a	a	a	a	0		THAT		
1077	Jarawara	that	fa	fa	f a	f a	0		THAT		
#
1078	Jarawara	there	fa	fa	f a	f a	0		THERE		
#
1079	Jarawara	they	me	me	m e	m e	0		THEY		
1452	Kulina	they	powa	powa	p o w a	p o w a	0		THEY		
#
454	Deni	thick	napide	napide	n a p i d e	n a p i d e	0		THICK		
#
141	Banawa	thigh	fanako	fanako	f a n a k o	f a n a k o	310	310	THIGH		
455	Deni	thigh	panakho	panakho	p a n a k h o	p a n a k h o	310	310	THIGH		
745	Jamamadi	thigh	fanako	fanako	f a n a k o	f a n a k o	310	310	THIGH		
1080	Jarawara	thigh	fanako	fanako	f a n a k o	f a n a k o	310	310	THIGH		
1453	Kulina	thigh	panakho	panakho	p a n a k h o	p a n a k h o	310	310	THIGH		
#
456	Deni	thin	sheperi	sheperi	s h e p e r i	s h e p e r i	0		THIN		
1454	Kulina	thin	weri	weri	w e r i	w e r i	0		THIN		
1730	Paumari	thin	txapi	txapi	t x a p i	t x a p i	0		THIN		thin,flat
#
90	Banawa	thing	jama	jama	j a m a	j a m a	341	341	THING		thing, forest
370	Deni	thing	jama	jama	j a m a	j a m a	341	341	THING		thing, food, forest
690	Jamamadi	thing	jama	jama	j a m a	j a m a	341	341	THING		thing, forest
1000	Jarawara	thing	jama	jama	j a m a	j a m a	341	341	THING		thing, forest
1873	Sorowaha	thing	jama	jama	j a m a	j a m a	341	341	THING		thing, forest
#
1988	Sorowaha	thirst	ʃʲubukʷa	ʃʲubukʷa	ʃʲ u b u kʷ a	ʃʲ u b u kʷ a	0		THIRST		
#
142	Banawa	thorn	atia	atia	a t i a	a t i a	209	209	THORN		
457	Deni	thorn	atiwa	atiwa	a t i w a	a t i w a	209	209	THORN		
746	Jamamadi	thorn	atiwa	atiwa	a t i w a	a t i w a	209	209	THORN		
1081	Jarawara	thorn	atine	atine	a t i n e	a t i n e	209	209	THORN		
1455	Kulina	thorn	ati	ati	a t i	a t i	209	209	THORN		
#
223	Banawa	three-toed sloth	kerewe	kerewe	k e r e w e	k e r e w e	106	106	THREE-TOED.SLOTH		
558	Deni	three-toed sloth	kiriwe	kiriwe	k i r i w e	k i r i w e	106	106	THREE-TOED.SLOTH		
831	Jamamadi	three-toed sloth	kerewe	kerewe	k e r e w e	k e r e w e	106	106	THREE-TOED.SLOTH		
1184	Jarawara	three-toed sloth	kerewe	kerewe	k e r e w e	k e r e w e	106	106	THREE-TOED.SLOTH		
1955	Sorowaha	three-toed sloth	kɨrɨwɨ	kɨrɨwɨ	k ɨ r ɨ w ɨ	k ɨ r ɨ w ɨ	106	106	THREE-TOED.SLOTH		
#
458	Deni	throat	tamidi	tamidi	t a m i d i	t a m i d i	0	405	unknown4		
1456	Kulina	throat	tamidi	tamidi	t a m i d i	t a m i d i	0	405	unknown4		
1731	Paumari	throat	nabidi	nabidi	n a b i d i	n a b i d i	0	405	unknown4		
#
241	Banawa	throw	koro	koro	k o r o	k o r o	115	115	THROW		
577	Deni	throw	koro	koro	k o r o	k o r o	115	115	THROW		
848	Jamamadi	throw	koro	koro	k o r o	k o r o	115	115	THROW		
1207	Jarawara	throw	koro	koro	k o r o	k o r o	115	115	THROW		
1503	Kulina	throw	koro	koro	k o r o	k o r o	115	115	THROW		
1592	Kulina	throw	koro	koro	k o r o	k o r o	115	115	THROW		
#
459	Deni	thunder	bahi	bahi	b a h i	b a h i	216	216	THUNDER		thunder, lightning
747	Jamamadi	thunder	bahi	bahi	b a h i	b a h i	216	216	THUNDER		thunder, lightning
1082	Jarawara	thunder	bahi	bahi	b a h i	b a h i	216	216	SUN		ALSO SUN IN J thunder, lightning
1732	Paumari	thunder	bahi	bahi	b a h i	b a h i	216	216	THUNDER		thunder, lightning
1901	Sorowaha	thunder	bai	bai	b a i	b a i	216	216	THUNDER		thunder, lightning
#
143	Banawa	tick	wabo	wabo	w a b o	w a b o	222	222	TICK		
460	Deni	tick	babo	babo	b a b o	b a b o	222	222	TICK		
748	Jamamadi	tick	wabo	wabo	w a b o	w a b o	222	222	TICK		
1083	Jarawara	tick	wabo	wabo	w a b o	w a b o	222	222	TICK		
1457	Kulina	tick	babo	babo	b a b o	b a b o	222	222	TICK		
1902	Sorowaha	tick	habo	habo	h a b o	h a b o	222	222	TICK		
1987	Sorowaha	tick	habu	habu	h a b u	h a b u	0		TICK		
#
167	Banawa	tie	kaho	kaho	k a h o	k a h o	268	268	TIE		tie, fasten
250	Banawa	tie	mado	mado	m a d o	m a d o	127	127	TIE		e.g., cord on bow
589	Deni	tie	mado	mado	m a d o	m a d o	127	127	TIE		e.g., cord on bow
1114	Jarawara	tie	kaho	kaho	k a h o	k a h o	268	268	TIE		tie, fasten
1115	Jarawara	tie	soki	soki	s o k i	s o k i	268	268	TIE		tie, fasten
1220	Jarawara	tie	mato	mato	m a t o	m a t o	127	127	TIE		e.g., cord on bow
1504	Kulina	tie	shoke	shoke	s h o k e	s h o k e	268	268	TIE		tie, fasten
1750	Paumari	tie	aho	aho	a h o	a h o	268	268	TIE		tie, fasten
1916	Sorowaha	tie	kaho	kaho	k a h o	k a h o	268	268	TIE		tie, fasten
#
144	Banawa	tinguí	kona	kona	k o n a	k o n a	666	666	TINGUÍ		fish poison
749	Jamamadi	tinguí	kona	kona	k o n a	k o n a	666	666	TINGUÍ		fish poison
1084	Jarawara	tinguí	kona	kona	k o n a	k o n a	666	666	TINGUÍ		fish poison
1733	Paumari	tinguí	ʔakona	ʔakona	ʔ a k o n a	ʔ a k o n a	666	666	TINGUÍ		fish poison
#
488	Deni	toad	korekore	korekore	k o r e k o r e	k o r e k o r e	277	277	TOAD		
1116	Jarawara	toad	korakaka	korakaka	k o r a k a k a	k o r a k a k a	277	277	TOAD		
1917	Sorowaha	toad	kora	kora	k o r a	k o r a	277	277	TOAD		
#
284	Banawa	toast	sira	sira	s i r a	s i r a	171	171	TOAST		
893	Jamamadi	toast	sira	sira	s i r a	s i r a	171	171	TOAST		
1256	Jarawara	toast	sira	sira	s i r a	s i r a	171	171	TOAST		
1629	Kulina	toast	shira	shira	s h i r a	s h i r a	171	171	TOAST		e.g., manioc
#
282	Banawa	tobacco	sina	sina	s i n a	s i n a	169	169	TOBACCO		
622	Deni	tobacco	shina	shina	s h i n a	s h i n a	169	169	TOBACCO		
891	Jamamadi	tobacco	sina	sina	s i n a	s i n a	169	169	TOBACCO		
1254	Jarawara	tobacco	sina	sina	s i n a	s i n a	169	169	TOBACCO		
1627	Kulina	tobacco	shina	shina	s h i n a	s h i n a	169	169	TOBACCO		
#
489	Deni	tongue	ebeno	ebeno	e b e n o	e b e n o	16	16	TONGUE		
772	Jamamadi	tongue	abane	abane	a b a n e	a b a n e	16	16	TONGUE		
1508	Kulina	tongue	ebeno	ebeno	e b e n o	e b e n o	16	16	TONGUE		
1752	Paumari	tongue	abani	abani	a b a n i	a b a n i	16	16	TONGUE		
1918	Sorowaha	tongue	aba	aba	a b a	a b a	16	16	TONGUE		
#
490	Deni	tonka bean	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN		
773	Jamamadi	tonka bean	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN		
1117	Jarawara	tonka bean	toni	toni	t o n i	t o n i	667	667	TONKA.BEAN		
1509	Kulina	tonka bean	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN		
#
198	Banawa	tooth	ini	ini	i n i	i n i	74	74	TOOTH		
532	Deni	tooth	ino	ino	i n o	i n o	74	74	TOOTH		
805	Jamamadi	tooth	ini	ini	i n i	i n i	74	74	TOOTH		
1157	Jarawara	tooth	ini	ini	i n i	i n i	74	74	TOOTH		
1554	Kulina	tooth	ino	ino	i n o	i n o	74	74	TOOTH		
1783	Paumari	tooth	ino	ino	i n o	i n o	74	74	TOOTH		
#
244	Banawa	tortoise	kowa	kowa	k o w a	k o w a	118	118	TORTOISE		
580	Deni	tortoise	janikowa	janikowa	j a n i k o w a	j a n i k o w a	118	118	TORTOISE		
851	Jamamadi	tortoise	kowa	kowa	k o w a	k o w a	118	118	TORTOISE		
1210	Jarawara	tortoise	kowa	kowa	k o w a	k o w a	118	118	TORTOISE		
1594	Kulina	tortoise	janikoa	janikoa	j a n i k o a	j a n i k o a	118	118	TORTOISE		
1966	Sorowaha	tortoise	kowasa	kowasa	k o w a s a	k o w a s a	118	118	TORTOISE		
#
168	Banawa	toucan	jaki	jaki	j a k i	j a k i	253	253	TOUCAN		
491	Deni	toucan	jakhi	jakhi	j a k h i	j a k h i	253	253	TOUCAN		
774	Jamamadi	toucan	jaki	jaki	j a k i	j a k i	253	253	TOUCAN		
1118	Jarawara	toucan	jaki	jaki	j a k i	j a k i	253	253	TOUCAN		
1510	Kulina	toucan	jakhi	jakhi	j a k h i	j a k h i	253	253	TOUCAN		
1753	Paumari	toucan	jakoakoa	jakoakoa	j a k o a k o a	j a k o a k o a	253	253	TOUCAN		
1919	Sorowaha	toucan	saki	saki	s a k i	s a k i	253	253	TOUCAN		
#
226	Banawa	tread on	tai	tai	t a i	t a i	0		TREAD.ON		step on
563	Deni	tread on	the	the	t h e	t h e	0		TREAD.ON		step on
835	Jamamadi	tread on	tai	tai	t a i	t a i	0		TREAD.ON		step on
1189	Jarawara	tread on	tahi	tahi	t a h i	t a h i	0		TREAD.ON		step on
1581	Kulina	tread on	thai	thai	t h a i	t h a i	0		TREAD.ON		step on
#
169	Banawa	tree	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE		
492	Deni	tree	awa	awa	a w a	a w a	4	4	TREE		
775	Jamamadi	tree	awa / wakana	awa	a w a	a w a	4	4	TREE		
776	Jamamadi	tree	awa / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE		
1119	Jarawara	tree	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE		
1511	Kulina	tree	awa	awa	a w a	a w a	4	4	TREE		
1754	Paumari	tree	awa	awa	a w a	a w a	4	4	TREE		
1920	Sorowaha	tree	aga / wakana	aga	a g a	a g a	4	4	TREE		
1921	Sorowaha	tree	aga / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE		
#
22	Banawa	tree and edible fruit	imi	imi	i m i	i m i	319	319	TREE.AND.EDIBLE.FRUIT		
290	Deni	tree and edible fruit	imi	imi	i m i	i m i	319	319	TREE.AND.EDIBLE.FRUIT		
631	Jamamadi	tree and edible fruit	imi	imi	i m i	i m i	319	319	TREE.AND.EDIBLE.FRUIT		
901	Jarawara	tree and edible fruit	omi	omi	o m i	o m i	319	319	TREE.AND.EDIBLE.FRUIT		
1264	Kulina	tree and edible fruit	imi	imi	i m i	i m i	319	319	TREE.AND.EDIBLE.FRUIT		
1836	Sorowaha	tree and edible fruit	imi	imi	i m i	i m i	319	319	TREE.AND.EDIBLE.FRUIT		
#
251	Banawa	tree with resin	wami	wami	w a m i	w a m i	509	509	unknown13		which is used to light fires
590	Deni	tree with resin	wami	wami	w a m i	w a m i	509	509	unknown13		which is used to light fires
859	Jamamadi	tree with resin	wami	wami	w a m i	w a m i	509	509	unknown13		which is used to light fires
1221	Jarawara	tree with resin	wami	wami	w a m i	w a m i	509	509	unknown13		which is used to light fires
#
493	Deni	trogon	komi	komi	k o m i	k o m i	274	274	TROGON		
777	Jamamadi	trogon	komi	komi	k o m i	k o m i	274	274	TROGON		
1120	Jarawara	trogon	komi	komi	k o m i	k o m i	274	274	TROGON		
#
845	Jamamadi	tucunaré	kosofa	kosofa	k o s o f a	k o s o f a	112		TUCUNARÉ		fish sp.
1204	Jarawara	tucunaré	kojofa	kojofa	k o j o f a	k o j o f a	112		TUCUNARÉ		fish sp.
1964	Sorowaha	tucunaré	kosowa	kosowa	k o s o w a	k o s o w a	112		TUCUNARÉ		fish sp.
#
1505	Kulina	turn (intransitive)	piko	piko	p i k o	p i k o	0		TURN(intr.)		
#
21	Arawa	turtle (tartaruga)	chirí	chirí	c h i r í	c h i r í	172	172	TURTLE.(TARTARUGA)		
285	Banawa	turtle (tartaruga)	sire	sire	s i r e	s i r e	172	172	TURTLE.(TARTARUGA)		
624	Deni	turtle (tartaruga)	shiri	shiri	s h i r i	s h i r i	172	172	TURTLE.(TARTARUGA)		
894	Jamamadi	turtle (tartaruga)	sire	sire	s i r e	s i r e	172	172	TURTLE.(TARTARUGA)		
1257	Jarawara	turtle (tartaruga)	sire	sire	s i r e	s i r e	172	172	TURTLE.(TARTARUGA)		
1630	Kulina	turtle (tartaruga)	shiri	shiri	s h i r i	s h i r i	172	172	TURTLE.(TARTARUGA)		
1831	Paumari	turtle (tartaruga)	siri	siri	s i r i	s i r i	172	172	TURTLE.(TARTARUGA)		
#
19	Arawa	two	famihí	famihí	f a m i h í	f a m i h í	153	153	TWO		
269	Banawa	two	fama	fama	f a m a	f a m a	153	153	TWO		
609	Deni	two	pama	pama	p a m a	p a m a	153	153	TWO		
878	Jamamadi	two	fama	fama	f a m a	f a m a	153	153	TWO		
1241	Jarawara	two	fama	fama	f a m a	f a m a	153	153	TWO		
1512	Kulina	two	pama	pama	p a m a	p a m a	0		TWO		be two
1618	Kulina	two	pama	pama	p a m a	p a m a	153	153	TWO		
1981	Sorowaha	two	ohama	ohama	o h a m a	o h a m a	153	153	TWO		also equal
#
261	Banawa	underside	bofe	bofe	b o f e	b o f e	140	140	UNDERSIED		also lower part, below
600	Deni	underside	bopa	bopa	b o p a	b o p a	140	140	UNDERSIED		also lower part, below
869	Jamamadi	underside	bofe	bofe	b o f e	b o f e	140	140	UNDERSIED		also lower part, below
1231	Jarawara	underside	bofe	bofe	b o f e	b o f e	140	140	UNDERSIED		also lower part, below
