ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
5062	Sorowaha	THORN	haʃini	haʃini	h a ʃ i n i	h a ʃ i n i	531	521	THORN			
143	Banawa	TICK	wabo	wabo	w a b o	w a b o	222	222	TICK			
460	Deni	TICK	babo	babo	b a b o	b a b o	222	222	TICK			
748	Jamamadi	TICK	wabo	wabo	w a b o	w a b o	222	222	TICK			
1083	Jarawara	TICK	wabo	wabo	w a b o	w a b o	222	222	TICK			
1457	Kulina	TICK	babo	babo	b a b o	b a b o	222	222	TICK			
1902	Sorowaha	TICK	habo	habo	h a b o	h a b o	222	222	TICK			
1987	Sorowaha	TICK	habu	habu	h a b u	h a b u	222	222	TICK			
144	Banawa	TINGUÍ	kona	kona	k o n a	- - k o n a	666	666	TINGUÍ			
749	Jamamadi	TINGUÍ	kona	kona	k o n a	- - k o n a	666	666	TINGUÍ			
1084	Jarawara	TINGUÍ	kona	kona	k o n a	- - k o n a	666	666	TINGUÍ			
1733	Paumari	TINGUÍ	ʔakona	ʔakona	ʔ a k o n a	ʔ a k o n a	666	666	TINGUÍ			
1903	Sorowaha	TINGUÍ	konahá	konahá	k o n a h á	k o n a h á	666	666	TINGUÍ			
145	Banawa	STRIKE OR BEAT	waka / baa	waka	w a k a	w a k a	223	223	BEAT			
146	Banawa	STRIKE OR BEAT	waka / baa	baa	b aː	b aː	212	212	BEAT			
155	Banawa	STRIKE OR BEAT	baa	baa	b aː	b aː - - - -	369	212	BEAT			
363	Deni	STRIKE OR BEAT	wakha / baa / koba / daka	daka	d a k a	- d a k a	38	38	HIT			
461	Deni	STRIKE OR BEAT	wakha / baa / koba / daka	wakha	w a kʰ a	w a kʰ a	223	223	BEAT			
462	Deni	STRIKE OR BEAT	wakha / baa / koba / daka	baa	b aː	b aː	212	212	BEAT			
475	Deni	STRIKE OR BEAT	wakha / baa / koba / daka	baa	b aː	b aː - - - -	369	212	BEAT			
561	Deni	STRIKE OR BEAT	wakha / baa / koba / daka	koba	k o b a	k o b a	110	110	HIT			
750	Jamamadi	STRIKE OR BEAT	waka / baa	waka	w a k a	w a k a	223	223	BEAT			
751	Jamamadi	STRIKE OR BEAT	waka / baa	baa	b aː	b aː	212	212	BEAT			
760	Jamamadi	STRIKE OR BEAT	baa	baa	b aː	b aː - - - -	369	212	BEAT			
1085	Jarawara	STRIKE OR BEAT	waka / baa	waka	w a k a	w a k a	223	223	BEAT			
1086	Jarawara	STRIKE OR BEAT	waka / baa	baa	b aː	b aː	212	212	BEAT			
1094	Jarawara	STRIKE OR BEAT	baa	baa	b aː	b aː - - - -	369	212	BEAT			
1350	Kulina	STRIKE OR BEAT	da	da	d a	- d a - -	38	38	HIT			
1458	Kulina	STRIKE OR BEAT	wakʰa	wakʰa	w a kʰ a	w a kʰ a	223	223	BEAT			
1473	Kulina	STRIKE OR BEAT	ida	ida	i d a	i d a - -	38	38	HIT			
1474	Kulina	STRIKE OR BEAT	pʰa	pʰa	pʰ a	pʰ a - - - -	212	212	HIT			
1578	Kulina	STRIKE OR BEAT	koba	koba	k o b a	k o b a	110	110	HIT			
1673	Paumari	STRIKE OR BEAT	da	da	d a	- d a - -	38	38	HIT			
1734	Paumari	STRIKE OR BEAT	bakha / baa	bakha / baa	b a kʰ a	b a - - kʰ a	212	212	BEAT			
1735	Paumari	STRIKE OR BEAT	bakha / baa	bakha / baa	b aː	b aː	212	212	BEAT			
1740	Paumari	STRIKE OR BEAT	baa	baa	b aː	b aː - - - -	369	212	BEAT			
1799	Paumari	STRIKE OR BEAT	oba	oba	o b a	- o b a	110	110	HIT			
1904	Sorowaha	STRIKE OR BEAT	batoha	batoha	b a t o h a	b a t o h a	212	212	BEAT			
1908	Sorowaha	STRIKE OR BEAT	batoha	batoha	b a t o h a	b a t o h a	369	212	BEAT			
147	Banawa	BITE	waji	waji	w a j i	w a j i	365	359	BITE			
463	Deni	BITE	waji	waji	w a j i	w a j i	365	359	BITE			
752	Jamamadi	BITE	waji	waji	w a j i	w a j i	365	359	BITE			
1087	Jarawara	BITE	wai	wai	w a i	w a - i	365	359	BITE			
1459	Kulina	BITE	kʰa	kʰa	kʰ a	kʰ a	532	522	BITE			
148	Banawa	BURN	sari	sari	s a r i	s a r i	1291	1291	BURN			
464	Deni	BURN	saro	saro	s a r o	s a r o	1291	1291	BURN			
753	Jamamadi	BURN	sari	sari	s a r i	s a r i	1291	1291	BURN			
1088	Jarawara	BURN	sari	sari	s a r i	s a r i	1291	1291	BURN			
1461	Kulina	BURN	bot̪ʰa	bot̪ʰa	b o t̪ʰ a	b o t̪ʰ a	1292	1292	BURN			
5029	Sorowaha	BURN	tʲɛhɛ / kaʃuuhu	tʲɛhɛ	tʲ ɛ h ɛ	tʲ ɛ h ɛ	1293	1293	BURN			
10118	Sorowaha	BURN	tʲɛhɛ / kaʃuuhu	kaʃuuhu	k a ʃ uː h u	k a ʃ uː h u	740	702	BURN			
149	Banawa	CRY	ohi	ohi	o h i	o h i	304	304	CRY			
465	Deni	CRY	ohi	ohi	o h i	o h i	304	304	CRY			
754	Jamamadi	CRY	ohi	ohi	o h i	o h i	304	304	CRY			
1089	Jarawara	CRY	ohi	ohi	o h i	o h i	304	304	CRY			
1462	Kulina	CRY	ohi	ohi	o h i	o h i	304	304	CRY			
10147	Sorowaha	CRY	azana	azana	a z a n a	a z a n a	754	717	CRY			
150	Banawa	CUT	kaa / wisi	kaa	k aː	k aː	265	265	CUT			
466	Deni	CUT	ka / witsʰi	ka	k a	k a	265	265	CUT			
755	Jamamadi	CUT	kaa / wisi	kaa	k aː	k aː	265	265	CUT			
1090	Jarawara	CUT	kaa / wisi	kaa	k aː	k aː	265	265	CUT			
1463	Kulina	CUT	ka / witsʰi / wishi	ka	k a	k a	265	265	CUT			
1464	Kulina	CUT	ka / witsʰi / wishi	witsʰi	w i tsʰ i	w i tsʰ - i	206	206	CUT			
2004	Sorowaha	CUT	tija / wisi / wisikijaɾi	tija	t i j a	t i j a	186	186	CUT			
3978	Kulina	CUT	ti	ti	t i	t i - -	186	186	CUT			
5120	Paumari	CUT	sii	sii	s iː	- - s - iː	206	206	CUT			
5121	Kulina	CUT	ka / witsʰi / wishi	wishi	w i s h i	w i s h i	206	206	CUT			
5122	Deni	CUT	ka / witsʰi	witsʰi	w i tsʰ i	w i tsʰ - i	206	206	CUT			
5123	Jarawara	CUT	kaa / wisi	wisi	w i s i	w i s - i	206	206	CUT			
5124	Banawa	CUT	kaa / wisi	wisi	w i s i	w i s - i	206	206	CUT			
5125	Jamamadi	CUT	kaa / wisi	wisi	w i s i	w i s - i	206	206	CUT			
5126	Sorowaha	CUT	tija / wisi / wisikijaɾi	wisi	w i s i	w i s - i	206	206	CUT			
8006	Banawa	CUT	tii	tii	t i i	t i - i	186	186	CUT			
8007	Deni	CUT	tiri	tiri	t i r i	t i r i	186	186	CUT			
8008	Jamamadi	CUT	tii	tii	t i i	t i - i	186	186	CUT			
8009	Jarawara	CUT	tii	tii	t i i	t i - i	186	186	CUT			
10103	Sorowaha	CUT	tija / wisi / wisikijaɾi	wisikijaɾi	w i s i k i j a ɾ i	w i s i k i j a ɾ i	206	206	CUT			
151	Banawa	DIG	wii	wii	w i i	w iː	1133	1133	DIG			
467	Deni	DIG	wi	wi	w i	w i	1133	1133	DIG			
756	Jamamadi	DIG	wii	wii	w i i	w iː	1133	1133	DIG			
1091	Jarawara	DIG	wii	wii	w i i	w iː	1133	1133	DIG			
1466	Kulina	DIG	wi	wi	w i	w i	1133	1133	DIG			
152	Banawa	DRINK	ɸawa	ɸawa	ɸ a w a	ɸ a w a	315	315	DRINK			
468	Deni	DRINK	powa	powa	p o w a	p o w a	315	315	DRINK			
757	Jamamadi	DRINK	ɸawa	ɸawa	ɸ a w a	ɸ a w a	315	315	DRINK			
1467	Kulina	DRINK	dzɛ	dzɛ	dz ɛ	dz ɛ	533	523	DRINK			
1736	Paumari	DRINK	ʔaβi	ʔaβi	ʔ a β i	ʔ a β i	534	524	DRINK			
1905	Sorowaha	DRINK	hawɨ	hawɨ	h a w ɨ	h a w ɨ	534	524	DRINK			
153	Banawa	GO	ka	ka	k a	k a - -	236	236	GO			
472	Deni	GO	kha / wahi	kha	kʰ a	kʰ a - -	236	236	GO			
473	Deni	GO	kha / wahi	wahi	w a h i	w a h i	236	236	GO			
758	Jamamadi	GO	ka	ka	k a	k a - -	236	236	GO			
1092	Jarawara	GO	ka	ka	k a	k a - -	236	236	GO			
1471	Kulina	GO	kʰani	kʰani	kʰ a n i	kʰ a n i	236	236	GO			
1737	Paumari	GO	aβa / kha	aβa	a β a	- a β a	535	525	GO			
1738	Paumari	GO	aβa / kha	kha	kʰ a	kʰ a - -	236	236	GO			
1906	Sorowaha	GO	gawa	gawa	g a w a	g a w a	535	525	GO			
154	Banawa	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
474	Deni	HEAR	mitha	mitha	m i t h a	m i t h a	293	293	HEAR			
759	Jamamadi	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
1093	Jarawara	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
1472	Kulina	HEAR	mit̪ʰa	mit̪ʰa	m i t̪ʰ a	m i t̪ʰ - a	293	293	HEAR			
1739	Paumari	HEAR	mitha	mitha	m i t h a	m i t h a	293	293	HEAR			
1907	Sorowaha	HEAR	mita	mita	m i t a	m i t - a	293	293	HEAR			
156	Banawa	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
476	Deni	KNOW	nawato	nawato	n a w a t o	n a w a t o	302	302	KNOW			
761	Jamamadi	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
1095	Jarawara	KNOW	wato	wato	w a t o	- - w a t o	302	302	KNOW			
1478	Kulina	KNOW	naʔato	naʔato	n a ʔ a t o	n a ʔ a t o	302	302	KNOW			
157	Banawa	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
477	Deni	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
762	Jamamadi	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1096	Jarawara	LAUGH	haahaa	haahaa	h aː h aː	h aː h aː	239	239	LAUGH			
1479	Kulina	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1741	Paumari	LAUGH	haha	haha	h a h a	h a h a	239	239	LAUGH			
1909	Sorowaha	LAUGH	haka	haka	h a k a	h a k a	239	239	LAUGH			
5057	Sorowaha	LAUGH	haka	haka	h a k a	h a k a	434	239	LAUGH			
158	Banawa	LIE (REST)	homa	homa	h o m a	- - - - - h o m a	313	313	LIE			
478	Deni	LIE (REST)	poma	poma	p o m a	- - - - - p o m a	313	313	LIE			
763	Jamamadi	LIE (REST)	homa	homa	h o m a	- - - - - h o m a	313	313	LIE			
1097	Jarawara	LIE (REST)	homa / wina	homa	h o m a	- - - - - h o m a	313	313	LIE			
1098	Jarawara	LIE (REST)	homa / wina	wina	w i n a	w i n a	537	527	LIE			
1480	Kulina	LIE (REST)	domopona / koda / pona	domopona	d o m o + p o n a	d o m o + p o n a	313	528 313	? LIE			
1481	Kulina	LIE (REST)	domopona / koda / pona	koda	k o d a	k o d a	536	526	LIE			
1482	Kulina	LIE (REST)	domopona / koda / pona	pona	p o n a	- - - - - p o n a	313	313	LIE			
1742	Paumari	LIE (REST)	ʔoma	ʔoma	ʔ o m a	- - - - - ʔ o m a	313	313	LIE			
10061	Sorowaha	LIE (REST)	kusuna	kusuna	k u s u n a	k u s u n a	594	580	REST			
159	Banawa	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
764	Jamamadi	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
1099	Jarawara	LIKE	noɸa	noɸa	n o ɸ a	n o ɸ a	303	303	LIKE			
1743	Paumari	LIKE	noɸi	noɸi	n o ɸ i	n o ɸ i	303	303	LIKE			
1910	Sorowaha	LIKE	nohama	nohama	n o h a m a	n o h a m a	538	529	LIKE			
160	Banawa	PULL	bore	bore	b o r e	b o r e	221	221	PULL			
479	Deni	PULL	pore	pore	p o r e	p o r e	221	221	PULL			
765	Jamamadi	PULL	bore	bore	b o r e	b o r e	221	221	PULL			
1100	Jarawara	PULL	bore	bore	b o r e	b o r e	221	221	PULL			
1485	Kulina	PULL	hoka / poɾɛ	hoka	h o k a	h o k a	539	530	PULL			
1486	Kulina	PULL	hoka / poɾɛ	poɾɛ	p o ɾ ɛ	p o ɾ ɛ	221	221	PULL			
161	Banawa	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
480	Deni	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
766	Jamamadi	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
1101	Jarawara	PUSH	joko	joko	j o k o	j o k - o - -	230	230	PUSH			
1487	Kulina	PUSH	jo	jo	j o	j o - - - - -	230	230	PUSH			
1744	Paumari	PUSH	dokho	dokho	d o k h o	d o k h o - -	230	230	PUSH			
1911	Sorowaha	PUSH	jokona / zuhʷana	jokona	j o k o n a	j o k - o n a	230	230	PUSH			
10092	Sorowaha	PUSH	jokona / zuhʷana	zuhʷana	z u hʷ a n a	z u hʷ a n a	230	230	PUSH			
162	Banawa	SEE	kii / awa	kii	k iː	k - iː	281	281	SEE			
180	Banawa	SEE	kii / awa	awa	a w a	a w a	540	531	SEE			
481	Deni	SEE	khi	khi	k h i	k h i	281	281	SEE			
767	Jamamadi	SEE	kii / awa	kii	k iː	k - iː	281	281	SEE			
789	Jamamadi	SEE	kii / awa	awa	a w a	a w a	540	531	SEE			
1104	Jarawara	SEE	kii / awa	awa	a w a	a w a	540	531	SEE			
1105	Jarawara	SEE	kii / awa	kii	k iː	k - iː	281	281	SEE			
1491	Kulina	SEE	kʰi	kʰi	kʰ i	kʰ - i	281	281	SEE			
163	Banawa	SHOW	joɸi / namo	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
164	Banawa	SHOW	joɸi / namo	namo	n a m o	n a m o - - -	542	533	SHOW			
482	Deni	SHOW	jopi	jopi	j o p i	j o p i	299	299	SHOW			
768	Jamamadi	SHOW	joɸi	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
1106	Jarawara	SHOW	joɸi / namo	joɸi	j o ɸ i	j o ɸ i	299	299	SHOW			
1107	Jarawara	SHOW	joɸi / namo	namo	n a m o	n a m o - - -	542	533	SHOW			
1492	Kulina	SHOW	jopi / nowɛ	jopi	j o p i	j o p i	299	299	SHOW			
1612	Kulina	SHOW	jopi / nowɛ	nowɛ	n o w ɛ	n o w ɛ	544	535	SHOW			
1747	Paumari	SHOW	namitha / rajoʔi / noki	namitha	n a m i t h a	n a m i t h a	542	533	SHOW			
1748	Paumari	SHOW	namitha / rajoʔi / noki	rajoʔi	r a j o ʔ i	r a j o ʔ i	541	532	SHOW			
1820	Paumari	SHOW	namitha / rajoʔi / noki	noki	n o k i	n o k i	543	534	SHOW			
165	Banawa	SMELL	hisi / mahi	hisi	h i s i	h i s i - -	1004	1004	SMELL			
253	Banawa	SMELL	hisi / mahi	mahi	m a h i	m a h o - -	129	129	SMELL			
483	Deni	SMELL	hitsʰi / vad / maho	hitsʰi	h i tsʰ i	h i tsʰ i - -	1004	1004	SMELL			
484	Deni	SMELL	hitsʰi / vad / maho	vad	v a d	v a d	143	143	SMELL			
593	Deni	SMELL	hitsʰi / vad / maho	maho	m a h o	m a h o - -	129	129	SMELL			
769	Jamamadi	SMELL	hisi / mahi	hisi	h i s i	h i s i - -	1004	1004	SMELL			
861	Jamamadi	SMELL	hisi / mahi	mahi	m a h i	m a h o - -	129	129	SMELL			
1108	Jarawara	SMELL	hisi / mahi	hisi	h i s i	h i s i - -	1004	1004	SMELL			
1223	Jarawara	SMELL	hisi / mahi	mahi	m a h i	m a h o - -	129	129	SMELL			
1496	Kulina	SMELL	hitsʰi / maho	hitsʰi	h i tsʰ i	h i tsʰ i - -	1004	1004	SMELL			
1602	Kulina	SMELL	hitsʰi / maho	maho	m a h o	m a h o - -	129	129	SMELL			
1812	Paumari	SMELL	mahora	mahora	m a h o r a	m a h o r a	129	129	SMELL			
1913	Sorowaha	SMELL	hisina / mahi	hisina	h i s i n a	h i s i n a	1004	1004	SMELL			
1972	Sorowaha	SMELL	hisina / mahi	mahi	m a h i	m a h o - -	129	129	SMELL			
166	Banawa	TELL	hijara	hijara	h i j a r a	h i j a r a	244	244	TELL			
771	Jamamadi	TELL	hijari	hijari	h i j a r i	h i j a r i	244	244	TELL			
1113	Jarawara	TELL	hijara	hijara	h i j a r a	h i j a r a	244	244	TELL			
1915	Sorowaha	TELL	hijaɾa	hijaɾa	h i j a ɾ a	h i j a ɾ a	244	244	TELL			
167	Banawa	TIE	kaho / mado	kaho	k a h o	k a h o	268	268	TIE			
250	Banawa	TIE	kaho / mado	mado	m a d o	m a d o	127	127	TIE			
589	Deni	TIE	mado	mado	m a d o	m a d o	127	127	TIE			
1114	Jarawara	TIE	kaho / soki / mato	kaho	k a h o	k a h o	268	268	TIE			
1115	Jarawara	TIE	kaho / soki / mato	soki	s o k i	s o k i	545	536	TIE			
1220	Jarawara	TIE	kaho / soki / mato	mato	m a t o	m a t o	127	127	TIE			
1504	Kulina	TIE	tsʰokɛ	tsʰokɛ	tsʰ o k ɛ	tsʰ o k ɛ	545	536	TIE			
1750	Paumari	TIE	aho	aho	a h o	- a h o	268	268	TIE			
1916	Sorowaha	TIE	kaho	kaho	k a h o	k a h o	268	268	TIE			
168	Banawa	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
491	Deni	TOUCAN	jakhi	jakhi	j a kʰ i	j a kʰ i - - - -	253	253	TOUCAN			
774	Jamamadi	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
1118	Jarawara	TOUCAN	jaki	jaki	j a k i	j a k i - - - -	253	253	TOUCAN			
1510	Kulina	TOUCAN	jakʰi	jakʰi	j a kʰ i	j a kʰ i - - - -	253	253	TOUCAN			
1753	Paumari	TOUCAN	jakoakoa	jakoakoa	j a k o a k o a	j a k o a k o a	253	253	TOUCAN			
1919	Sorowaha	TOUCAN	saki	saki	s a k i	s a k i - - - -	253	253	TOUCAN			
169	Banawa	TREE	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE			
492	Deni	TREE	awa	awa	a w a	a w a	546	537	TREE			
775	Jamamadi	TREE	awa / wakana	awa	a w a	a w a	546	537	TREE			
776	Jamamadi	TREE	awa / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE			
1119	Jarawara	TREE	wakana	wakana	w a k a n a	w a k a n a	4	4	TREE			
1511	Kulina	TREE	awa	awa	a w a	a w a	546	537	TREE			
1754	Paumari	TREE	aβa	aβa	a β a	a β a	546	537	TREE			
1920	Sorowaha	TREE	aga / wakana	aga	a g a	a g a	546	537	TREE			
1921	Sorowaha	TREE	aga / wakana	wakana	w a k a n a	w a k a n a	4	4	TREE			
170	Banawa	UNFASTEN	disa	disa	d i s a	d i s a	778	778	UNFASTEN			
494	Deni	UNFASTEN	ditsʰa	ditsʰa	d i tsʰ a	d i tsʰ a	778	778	UNFASTEN			
778	Jamamadi	UNFASTEN	disa	disa	d i s a	d i s a	778	778	UNFASTEN			
1121	Jarawara	UNFASTEN	tisa	tisa	t i s a	t i s a	778	778	UNFASTEN			
171	Banawa	VINE	toɸi / madi	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
249	Banawa	VINE	toɸi / madi	madi	m a d i	m a d i	126	126	VINE			
495	Deni	VINE	topi / mado	topi	t o p i	t o p i	381	363	VINE			
588	Deni	VINE	topi / mado	mado	m a d o	m a d o	126	126	VINE			
779	Jamamadi	VINE	hamaha / toɸi / madi	hamaha	h a m a h a	h a m a h a	240	240	VINE			
780	Jamamadi	VINE	hamaha / toɸi / madi	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
858	Jamamadi	VINE	hamaha / toɸi / madi	madi	m a d i	m a d i	126	126	VINE			
1122	Jarawara	VINE	sai / toɸi / mati	sai	s a i	s a - i	547	538	VINE			
1123	Jarawara	VINE	sai / toɸi / mati	toɸi	t o ɸ i	t o ɸ i	381	363	VINE			
1218	Jarawara	VINE	sai / toɸi / mati	mati	m a t i	m a t i	126	126	VINE			
1513	Kulina	VINE	tsʰahi / mado	tsʰahi	tsʰ a h i	tsʰ a h i	547	538	VINE			
1599	Kulina	VINE	tsʰahi / mado	mado	m a d o	m a d o	126	126	VINE			
1755	Paumari	VINE	hama	hama	h a m a	h a m a - -	240	240	VINE			
1922	Sorowaha	VINE	hai	hai	h a i	h a - i	547	538	VINE			
172	Banawa	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
781	Jamamadi	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
1124	Jarawara	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
1514	Kulina	VOICE	at̪ʰi	at̪ʰi	a t̪ʰ i	a t̪ʰ - i	211	211	VOICE			
1756	Paumari	VOICE	athi	athi	a t h i	a t h i	211	211	VOICE			
1923	Sorowaha	VOICE	ati	ati	a t i	a t - i	211	211	VOICE			
173	Banawa	WASP	awani	awani	a w a n i	a w a n i	13	13	WASP			
496	Deni	WASP	awani / detsisi	awani	a w a n i	a w a n i	13	13	WASP			
497	Deni	WASP	awani / detsisi	detsisi	d e ts i s i	d e ts i s i	228	228	WASP			
782	Jamamadi	WASP	awani / disi	awani	a w a n i	a w a n i	13	13	WASP			
783	Jamamadi	WASP	awani / disi	disi	d i s i	d - - i s i	228	228	WASP			
1125	Jarawara	WASP	awani	awani	a w a n i	a w a n i	13	13	WASP			
1516	Kulina	WASP	awani / datsʰitsʰi	awani	a w a n i	a w a n i	13	13	WASP			
1517	Kulina	WASP	awani / datsʰitsʰi	datsʰitsʰi	d a tsʰ i tsʰ i	d a tsʰ i tsʰ i	228	228	WASP			
1924	Sorowaha	WASP	awani	awani	a w a n i	a w a n i	13	13	WASP			
174	Banawa	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
499	Deni	WEASEL	tsʰawa	tsʰawa	tsʰ a w a	tsʰ a w a - -	669	669	WEASEL			
784	Jamamadi	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
1129	Jarawara	WEASEL	sawa	sawa	s a w a	s a w a - -	669	669	WEASEL			
1520	Kulina	WEASEL	tsʰawa	tsʰawa	tsʰ a w a	tsʰ a w a - -	669	669	WEASEL			
1925	Sorowaha	WEASEL	sawaɾi	sawaɾi	s a w a ɾ i	s a w a ɾ i	669	669	WEASEL			
175	Banawa	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
500	Deni	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
785	Jamamadi	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1130	Jarawara	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1521	Kulina	SPIDER	hako	hako	h a k o	- - h a k o	670	670	SPIDER			
1926	Sorowaha	SPIDER	hahako	hahako	h a h a k o	h a h a k o	670	670	SPIDER			
5084	Kulina	SPIDER	wanakoni	wanakoni	w a n a k o n i	w a n a k o n i	197	197	SPIDER.SP.			
5085	Deni	SPIDER	wanakoni	wanakoni	w a n a k o n i	w a n a k o n i	197	197	SPIDER.SP.			
5086	Jarawara	SPIDER	wanakori	wanakori	w a n a k o r i	w a n a k o r i	197	197	SPIDER.SP.			
5087	Banawa	SPIDER	wanakori	wanakori	w a n a k o r i	w a n a k o r i	197	197	SPIDER.SP.			
5088	Jamamadi	SPIDER	wanakori	wanakori	w a n a k o r i	w a n a k o r i	197	197	SPIDER.SP.			
177	Banawa	MONKEY	waɸa	waɸa	w a ɸ a	w a ɸ a	1223	1223	WOOLLY.MONKEY			Lagothrix lagotricha
787	Jamamadi	MONKEY	waɸa	waɸa	w a ɸ a	w a ɸ a	1223	1223	WOOLLY.MONKEY			Lagothrix lagotricha
1133	Jarawara	MONKEY	waɸa	waɸa	w a ɸ a	w a ɸ a	1223	1223	WOOLLY.MONKEY			Lagothrix lagotricha
1528	Kulina	MONKEY	wapʰa	wapʰa	w a pʰ a	w a pʰ a	1223	1223	WOOLLY.MONKEY			Lagothrix lagotricha
1929	Sorowaha	MONKEY	gaha	gaha	g a h a	g a h a	548	539	WOOLLY.MONKEY			Lagothrix lagotricha
5056	Sorowaha	MONKEY	kanʲa	kanʲa	k a nʲ a	k a nʲ a	435	418	MONKEY			
178	Banawa	YAWN	awa	awa	a w a	a w a	671	671	YAWN			
506	Deni	YAWN	awa	awa	a w a	a w a	671	671	YAWN			
1134	Jarawara	YAWN	awa	awa	a w a	a w a	671	671	YAWN			
1759	Paumari	YAWN	agaa	agaa	a g aː	a g aː	671	671	YAWN			
179	Banawa	YOUNGER SISTER	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER			
788	Jamamadi	YOUNGER SISTER	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER			
1137	Jarawara	YOUNGER SISTER	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER			
10000	Paumari	YOUNGER SISTER	kadʒoʔo / ʃoni	kadʒoʔo	k a dʒ o ʔ o	k a dʒ o ʔ o	362	356	YOUNGER.SISTER			
10001	Paumari	YOUNGER SISTER	kadʒoʔo / ʃoni	ʃoni	ʃ o n i	ʃ o n i	363	357	YOUNGER.SISTER			
10059	Sorowaha	YOUNGER SISTER	kuɾu	kuɾu	k u ɾ u	k u ɾ u	685	636	YOUNGER.SISTER			
181	Banawa	COOK (SOMETHING)	kaha	kaha	k a h a	k a h a	367	1117	COOK			
509	Deni	COOK (SOMETHING)	kaʔa	kaʔa	k a ʔ a	k a ʔ a	367	1117	COOK			
790	Jamamadi	COOK (SOMETHING)	kaha	kaha	k a h a	k a h a	367	1117	COOK			
1138	Jarawara	COOK (SOMETHING)	kaha	kaha	k a h a	k a h a	367	1117	COOK			
1535	Kulina	COOK (SOMETHING)	kaaɾi	kaaɾi	k aː ɾ i	k aː ɾ i	549	540	COOK			
1761	Paumari	COOK (SOMETHING)	kai	kai	k a i	k a - i	549	540	COOK			
182	Banawa	LARVA	moho	moho	m o h o	m o h o	691	691	MAGGOT			
510	Deni	LARVA	moho	moho	m o h o	m o h o	691	691	MAGGOT			
591	Deni	LARVA	wakari	wakari	w a k a r i	w a k a r i	626	700	unknown16			spinx-moth larva
1139	Jarawara	LARVA	moho	moho	m o h o	m o h o	691	691	MAGGOT			
1536	Kulina	LARVA	moho	moho	m o h o	m o h o	691	691	MAGGOT			
1930	Sorowaha	LARVA	moho	moho	m o h o	m o h o	691	691	MAGGOT			
183	Banawa	SOUND OR NOISE	moni	moni	m o n i	m o n i	374	690	MESSAGE			
791	Jamamadi	SOUND OR NOISE	moni	moni	m o n i	m o n i	374	690	MESSAGE			
1140	Jarawara	SOUND OR NOISE	moni	moni	m o n i	m o n i	374	690	MESSAGE			
185	Banawa	BE	ha	ha	h a	h a	54	54	BE			
518	Deni	BE	ha	ha	h a	h a	54	54	BE			
1142	Jarawara	BE	ha	ha	h a	h a	54	54	BE			
1538	Kulina	BE	ha	ha	h a	h a	54	54	BE			
1771	Paumari	BE	ha	ha	h a	h a	54	54	BE			
1935	Sorowaha	BE	ha	ha	h a	h a	54	54	BE			
186	Banawa	GRASSHOPPER	abise	abise	a b i s e	- a b i s e	55	55	GRASSHOPPER.SP.			
519	Deni	GRASSHOPPER	abitsʰa	abitsʰa	a b i tsʰ a	- a b i tsʰ a	55	55	GRASSHOPPER.SP.			
